vin_1_10,county,state,model_year,make,ev_type,electric_range
4JGGM2CB7P,KING,WA,2023,MERCEDES-BENZ,BATTERY ELECTRIC VEHICLE (BEV),0
5YJ3E1EA7P,ADAMS,WA,2023,TESLA,BATTERY ELECTRIC VEHICLE (BEV),0
1N4AZ1BV7P,BENTON,WA,2023,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),0
1V2BMPE87P,CLARK,WA,2023,VOLKSWAGEN,BATTERY ELECTRIC VEHICLE (BEV),0
7SAXCDE58P,CLARK,WA,2023,TESLA,BATTERY ELECTRIC VEHICLE (BEV),0
KM8K33AG6P,KING,WA,2023,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),0
4JGDM2EB5P,CLARK,WA,2023,MERCEDES-BENZ,BATTERY ELECTRIC VEHICLE (BEV),0
1V2CMPE87P,CHELAN,WA,2023,VOLKSWAGEN,BATTERY ELECTRIC VEHICLE (BEV),0
WP0AA2Y11P,KING,WA,2023,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),0
KM8K53AG2P,BENTON,WA,2023,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),0
JN1DF0BB6P,BENTON,WA,2023,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),0
JTJAAAAB5P,KING,WA,2023,LEXUS,BATTERY ELECTRIC VEHICLE (BEV),0
KNDC4DLC2P,BENTON,WA,2023,KIA,BATTERY ELECTRIC VEHICLE (BEV),0
WB523CF01P,BENTON,WA,2023,BMW,BATTERY ELECTRIC VEHICLE (BEV),0
YV4ED3ULXP,KING,WA,2023,VOLVO,BATTERY ELECTRIC VEHICLE (BEV),0
4JGGM1CB4P,BENTON,WA,2023,MERCEDES-BENZ,BATTERY ELECTRIC VEHICLE (BEV),0
7FCTGBAA0P,ISLAND,WA,2023,RIVIAN,BATTERY ELECTRIC VEHICLE (BEV),0
WP0AB2Y11P,KING,WA,2023,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),0
3FMTK1R43P,GRAYS HARBOR,WA,2023,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
WA1LAAGE0P,PIERCE,WA,2023,AUDI,BATTERY ELECTRIC VEHICLE (BEV),0
WAUEJBFW6P,KING,WA,2023,AUDI,BATTERY ELECTRIC VEHICLE (BEV),0
KNDCR3L17P,CLARK,WA,2023,KIA,BATTERY ELECTRIC VEHICLE (BEV),0
5NMMCET14P,KING,WA,2023,GENESIS,BATTERY ELECTRIC VEHICLE (BEV),0
1FTBW1YK4P,KING,WA,2023,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
KNDC4DLCXP,CLARK,WA,2023,KIA,BATTERY ELECTRIC VEHICLE (BEV),0
WP0BA2Y15P,KING,WA,2023,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),0
WP0AB2Y14P,KING,WA,2023,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),0
WBY73AW09P,CLARK,WA,2023,BMW,BATTERY ELECTRIC VEHICLE (BEV),0
W1N9M0KB0P,BENTON,WA,2023,MERCEDES-BENZ,BATTERY ELECTRIC VEHICLE (BEV),0
5YJ3E1EC6P,BENTON,WA,2023,TESLA,BATTERY ELECTRIC VEHICLE (BEV),0
7SAYGAEEXP,BENTON,WA,2023,TESLA,BATTERY ELECTRIC VEHICLE (BEV),0
W1KCG2DBXP,KING,WA,2023,MERCEDES-BENZ,BATTERY ELECTRIC VEHICLE (BEV),0
WB523CF03P,BENTON,WA,2023,BMW,BATTERY ELECTRIC VEHICLE (BEV),0
1V2VMPE86P,CLARK,WA,2023,VOLKSWAGEN,BATTERY ELECTRIC VEHICLE (BEV),0
7SAYGAEE2P,BENTON,WA,2023,TESLA,BATTERY ELECTRIC VEHICLE (BEV),0
KNDC34LA2P,CHELAN,WA,2023,KIA,BATTERY ELECTRIC VEHICLE (BEV),0
7SAXCDE57P,CLARK,WA,2023,TESLA,BATTERY ELECTRIC VEHICLE (BEV),0
7SAYGDED9P,CLARK,WA,2023,TESLA,BATTERY ELECTRIC VEHICLE (BEV),0
1V2GNPE80P,BENTON,WA,2023,VOLKSWAGEN,BATTERY ELECTRIC VEHICLE (BEV),0
3FMTK1R47P,CLARK,WA,2023,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
7PDSGABA5P,BENTON,WA,2023,RIVIAN,BATTERY ELECTRIC VEHICLE (BEV),0
WMW13DJ00P,CLARK,WA,2023,MINI,BATTERY ELECTRIC VEHICLE (BEV),0
WP0CD2Y15P,KING,WA,2023,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),0
3FMTK1SS4P,KING,WA,2023,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
WMW13DJ01P,KING,WA,2023,MINI,BATTERY ELECTRIC VEHICLE (BEV),0
W1N9M0CB0P,KING,WA,2023,MERCEDES-BENZ,BATTERY ELECTRIC VEHICLE (BEV),0
KNDC4DLC3P,BENTON,WA,2023,KIA,BATTERY ELECTRIC VEHICLE (BEV),0
2G5ZJ3HG3P,KING,WA,2023,BRIGHTDROP,BATTERY ELECTRIC VEHICLE (BEV),0
WBY33AW0XP,BENTON,WA,2023,BMW,BATTERY ELECTRIC VEHICLE (BEV),0
WA13CBGE7P,KING,WA,2023,AUDI,BATTERY ELECTRIC VEHICLE (BEV),0
2G5ZJ3HG8P,KING,WA,2023,BRIGHTDROP,BATTERY ELECTRIC VEHICLE (BEV),0
1N4AZ1BV5P,CLARK,WA,2023,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),0
YV4ED3GM6P,CLARK,WA,2023,VOLVO,BATTERY ELECTRIC VEHICLE (BEV),0
KNDC34LB4P,KING,WA,2023,KIA,BATTERY ELECTRIC VEHICLE (BEV),0
4JGGM1CB1P,BENTON,WA,2023,MERCEDES-BENZ,BATTERY ELECTRIC VEHICLE (BEV),0
3FMTK3R74P,CLARK,WA,2023,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
KM8K23AG1P,COWLITZ,WA,2023,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),0
WA122BFZ0P,KING,WA,2023,AUDI,BATTERY ELECTRIC VEHICLE (BEV),0
1V2JNPE80P,BENTON,WA,2023,VOLKSWAGEN,BATTERY ELECTRIC VEHICLE (BEV),0
5YJ3E1EA2P,BENTON,WA,2023,TESLA,BATTERY ELECTRIC VEHICLE (BEV),0
1FTVW1EL1P,CLARK,WA,2023,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
3FMTK1S56P,CLALLAM,WA,2023,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
YSMED3KA4P,KING,WA,2023,POLESTAR,BATTERY ELECTRIC VEHICLE (BEV),0
5YJSA1E66P,BENTON,WA,2023,TESLA,BATTERY ELECTRIC VEHICLE (BEV),0
VCF1ZBU2XP,COWLITZ,WA,2023,FISKER,BATTERY ELECTRIC VEHICLE (BEV),0
5YJ3E1EC5P,BENTON,WA,2023,TESLA,BATTERY ELECTRIC VEHICLE (BEV),0
WAUDJBFW1P,KING,WA,2023,AUDI,BATTERY ELECTRIC VEHICLE (BEV),0
3FMTK3SUXP,ADAMS,WA,2023,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
JN1DF0CD7P,BENTON,WA,2023,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),0
7FCTGAAA5P,CHELAN,WA,2023,RIVIAN,BATTERY ELECTRIC VEHICLE (BEV),0
JTMABACA8P,CLALLAM,WA,2023,TOYOTA,BATTERY ELECTRIC VEHICLE (BEV),0
50EA1TEA4P,BENTON,WA,2023,LUCID,BATTERY ELECTRIC VEHICLE (BEV),0
7SAYGDEE0P,ADAMS,WA,2023,TESLA,BATTERY ELECTRIC VEHICLE (BEV),0
1V2BMPE8XP,CLARK,WA,2023,VOLKSWAGEN,BATTERY ELECTRIC VEHICLE (BEV),0
KM8K33AG7P,KING,WA,2023,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),0
7SAXCDE54P,CLALLAM,WA,2023,TESLA,BATTERY ELECTRIC VEHICLE (BEV),0
JN1DF0BB7P,CLALLAM,WA,2023,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),0
WP0BB2Y13P,KITSAP,WA,2023,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),0
1FTBW1YK2P,KING,WA,2023,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
3FMTK2SU6P,KING,WA,2023,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
7SAXCAE57P,DOUGLAS,WA,2023,TESLA,BATTERY ELECTRIC VEHICLE (BEV),0
KM8KM4AB0P,KING,WA,2023,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),0
KM8K23AG5P,COWLITZ,WA,2023,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),0
7PDSGABA7P,BENTON,WA,2023,RIVIAN,BATTERY ELECTRIC VEHICLE (BEV),0
3FMTK1R46P,KING,WA,2023,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
JTJAAAAB2P,KING,WA,2023,LEXUS,BATTERY ELECTRIC VEHICLE (BEV),0
WB533CF08P,KING,WA,2023,BMW,BATTERY ELECTRIC VEHICLE (BEV),0
RLLV1AEBXP,WHATCOM,WA,2023,VINFAST,BATTERY ELECTRIC VEHICLE (BEV),0
7PDSGBBA8P,CLARK,WA,2023,RIVIAN,BATTERY ELECTRIC VEHICLE (BEV),0
3FMTK2SU2P,CLALLAM,WA,2023,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
KM8KM4AE5P,PIERCE,WA,2023,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),0
4JGDM4EB2P,BENTON,WA,2023,MERCEDES-BENZ,BATTERY ELECTRIC VEHICLE (BEV),0
W1KCG2EB5P,KING,WA,2023,MERCEDES-BENZ,BATTERY ELECTRIC VEHICLE (BEV),0
1G1FX6S01P,CHELAN,WA,2023,CHEVROLET,BATTERY ELECTRIC VEHICLE (BEV),0
50EA1TEA3P,CHELAN,WA,2023,LUCID,BATTERY ELECTRIC VEHICLE (BEV),0
7PDSGBBA5P,CHELAN,WA,2023,RIVIAN,BATTERY ELECTRIC VEHICLE (BEV),0
KMHM34AA6P,KING,WA,2023,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),0
KMHM54AA7P,CLARK,WA,2023,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),0
1V2CMPE88P,COWLITZ,WA,2023,VOLKSWAGEN,BATTERY ELECTRIC VEHICLE (BEV),0
JN1DF0BB2P,KING,WA,2023,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),0
WA132BFZ4P,CHELAN,WA,2023,AUDI,BATTERY ELECTRIC VEHICLE (BEV),0
3FMTK3S52P,CLARK,WA,2023,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
7FCTGBAA2P,CHELAN,WA,2023,RIVIAN,BATTERY ELECTRIC VEHICLE (BEV),0
2G5ZJ3HG0P,KING,WA,2023,BRIGHTDROP,BATTERY ELECTRIC VEHICLE (BEV),0
KNDCT3L17P,CLARK,WA,2023,KIA,BATTERY ELECTRIC VEHICLE (BEV),0
KNDC5DLE2P,BENTON,WA,2023,KIA,BATTERY ELECTRIC VEHICLE (BEV),0
WB523CF0XP,BENTON,WA,2023,BMW,BATTERY ELECTRIC VEHICLE (BEV),0
WA1AAAGE9P,CLARK,WA,2023,AUDI,BATTERY ELECTRIC VEHICLE (BEV),0
KNDC5DLE3P,CLARK,WA,2023,KIA,BATTERY ELECTRIC VEHICLE (BEV),0
WA1ACBGEXP,KING,WA,2023,AUDI,BATTERY ELECTRIC VEHICLE (BEV),0
KMHM34AC1P,COWLITZ,WA,2023,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),0
5YJSA1E53P,CLALLAM,WA,2023,TESLA,BATTERY ELECTRIC VEHICLE (BEV),0
WBY43AW0XP,CLARK,WA,2023,BMW,BATTERY ELECTRIC VEHICLE (BEV),0
W1KCG2DB4P,KING,WA,2023,MERCEDES-BENZ,BATTERY ELECTRIC VEHICLE (BEV),0
1V2GNPE89P,BENTON,WA,2023,VOLKSWAGEN,BATTERY ELECTRIC VEHICLE (BEV),0
3FMTK3R77P,KING,WA,2023,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
KNDC34LA3P,COWLITZ,WA,2023,KIA,BATTERY ELECTRIC VEHICLE (BEV),0
1V25MPE81P,KING,WA,2023,VOLKSWAGEN,BATTERY ELECTRIC VEHICLE (BEV),0
1G1FZ6S05P,BENTON,WA,2023,CHEVROLET,BATTERY ELECTRIC VEHICLE (BEV),0
7FCEHEB7XP,KING,WA,2023,RIVIAN,BATTERY ELECTRIC VEHICLE (BEV),0
KMTGE4S19P,KING,WA,2023,GENESIS,BATTERY ELECTRIC VEHICLE (BEV),0
1FTBW1XK0P,CLARK,WA,2023,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
KMHM34AC5P,CLARK,WA,2023,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),0
W1KEG1CB6P,KING,WA,2023,MERCEDES-BENZ,BATTERY ELECTRIC VEHICLE (BEV),0
1G1FW6S01P,CLALLAM,WA,2023,CHEVROLET,BATTERY ELECTRIC VEHICLE (BEV),0
KMHM54AA9P,KING,WA,2023,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),0
KNDC4DLC5P,GRAYS HARBOR,WA,2023,KIA,BATTERY ELECTRIC VEHICLE (BEV),0
WAUBHBFW2P,PIERCE,WA,2023,AUDI,BATTERY ELECTRIC VEHICLE (BEV),0
1G1FZ6S07P,CHELAN,WA,2023,CHEVROLET,BATTERY ELECTRIC VEHICLE (BEV),0
7PDSGABL2P,CLARK,WA,2023,RIVIAN,BATTERY ELECTRIC VEHICLE (BEV),0
WA1LAAGE2P,KING,WA,2023,AUDI,BATTERY ELECTRIC VEHICLE (BEV),0
5YJ3E1EB4P,BENTON,WA,2023,TESLA,BATTERY ELECTRIC VEHICLE (BEV),0
YV4ED3UM9P,CHELAN,WA,2023,VOLVO,BATTERY ELECTRIC VEHICLE (BEV),0
KNDC34LB1P,PIERCE,WA,2023,KIA,BATTERY ELECTRIC VEHICLE (BEV),0
3FMTK4SX4P,ASOTIN,WA,2023,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
WP0CD2Y13P,CHELAN,WA,2023,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),0
7SAYGAEE9P,BENTON,WA,2023,TESLA,BATTERY ELECTRIC VEHICLE (BEV),0
JTMABACA1P,CHELAN,WA,2023,TOYOTA,BATTERY ELECTRIC VEHICLE (BEV),0
KNDC44LA8P,PIERCE,WA,2023,KIA,BATTERY ELECTRIC VEHICLE (BEV),0
WAUFJBFW8P,CLARK,WA,2023,AUDI,BATTERY ELECTRIC VEHICLE (BEV),0
50EA1TEA0P,KING,WA,2023,LUCID,BATTERY ELECTRIC VEHICLE (BEV),0
WAUDJBFW4P,GRAYS HARBOR,WA,2023,AUDI,BATTERY ELECTRIC VEHICLE (BEV),0
7SAXCAE58P,CLALLAM,WA,2023,TESLA,BATTERY ELECTRIC VEHICLE (BEV),0
4JGDM2EB9P,KING,WA,2023,MERCEDES-BENZ,BATTERY ELECTRIC VEHICLE (BEV),0
3FMTK3SS8P,CHELAN,WA,2023,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
3FMTK4SE9P,BENTON,WA,2023,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
KM8KRDAFXP,CLALLAM,WA,2023,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),0
4JGGM2CB5P,KING,WA,2023,MERCEDES-BENZ,BATTERY ELECTRIC VEHICLE (BEV),0
1V2EMPE89P,WHATCOM,WA,2023,VOLKSWAGEN,BATTERY ELECTRIC VEHICLE (BEV),0
1V2WNPE87P,CLALLAM,WA,2023,VOLKSWAGEN,BATTERY ELECTRIC VEHICLE (BEV),0
YV4ED3GLXP,KING,WA,2023,VOLVO,BATTERY ELECTRIC VEHICLE (BEV),0
WAUEJBFWXP,KING,WA,2023,AUDI,BATTERY ELECTRIC VEHICLE (BEV),0
WP0AA2Y19P,DOUGLAS,WA,2023,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),0
KNDCT3L10P,CLARK,WA,2023,KIA,BATTERY ELECTRIC VEHICLE (BEV),0
W1KEG5DB6P,KING,WA,2023,MERCEDES-BENZ,BATTERY ELECTRIC VEHICLE (BEV),0
WAUBHBFW0P,KING,WA,2023,AUDI,BATTERY ELECTRIC VEHICLE (BEV),0
3FMTK2SU5P,BENTON,WA,2023,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
WBY33AW05P,CLARK,WA,2023,BMW,BATTERY ELECTRIC VEHICLE (BEV),0
WB533CF02P,KING,WA,2023,BMW,BATTERY ELECTRIC VEHICLE (BEV),0
7PDSGABA8P,BENTON,WA,2023,RIVIAN,BATTERY ELECTRIC VEHICLE (BEV),0
5YJ3E1EB0P,BENTON,WA,2023,TESLA,BATTERY ELECTRIC VEHICLE (BEV),0
7FCEHEB51P,KING,WA,2023,RIVIAN,BATTERY ELECTRIC VEHICLE (BEV),0
7FCEHEB56P,KING,WA,2023,RIVIAN,BATTERY ELECTRIC VEHICLE (BEV),0
1FTBW1YK1P,BENTON,WA,2023,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
5YJ3E1EA8P,BENTON,WA,2023,TESLA,BATTERY ELECTRIC VEHICLE (BEV),0
KM8KN4AE2P,KING,WA,2023,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),0
1G1FY6S03P,BENTON,WA,2023,CHEVROLET,BATTERY ELECTRIC VEHICLE (BEV),0
1V2CMPE83P,COWLITZ,WA,2023,VOLKSWAGEN,BATTERY ELECTRIC VEHICLE (BEV),0
WP0AD2Y18P,KING,WA,2023,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),0
WA13ABGE2P,KING,WA,2023,AUDI,BATTERY ELECTRIC VEHICLE (BEV),0
WP0BA2Y13P,KING,WA,2023,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),0
VCF1ZBU28P,KING,WA,2023,FISKER,BATTERY ELECTRIC VEHICLE (BEV),0
1N4AZ1BVXP,BENTON,WA,2023,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),0
W1N9M1DB3P,KING,WA,2023,MERCEDES-BENZ,BATTERY ELECTRIC VEHICLE (BEV),0
7SAXCBE52P,CLARK,WA,2023,TESLA,BATTERY ELECTRIC VEHICLE (BEV),0
3FMTK2SU1P,BENTON,WA,2023,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
YV4ED3UM5P,CLARK,WA,2023,VOLVO,BATTERY ELECTRIC VEHICLE (BEV),0
KNDCT3L16P,BENTON,WA,2023,KIA,BATTERY ELECTRIC VEHICLE (BEV),0
WAUCJBFW6P,KITSAP,WA,2023,AUDI,BATTERY ELECTRIC VEHICLE (BEV),0
WA1LABGE3P,BENTON,WA,2023,AUDI,BATTERY ELECTRIC VEHICLE (BEV),0
1FTVW1EV2P,CHELAN,WA,2023,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
KMHM54AC8P,CLARK,WA,2023,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),0
KMHM34AC8P,CLARK,WA,2023,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),0
7FCEHEB73P,KING,WA,2023,RIVIAN,BATTERY ELECTRIC VEHICLE (BEV),0
7PDSGABA2P,ASOTIN,WA,2023,RIVIAN,BATTERY ELECTRIC VEHICLE (BEV),0
WP0CD2Y11P,CHELAN,WA,2023,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),0
1G1FY6S02P,BENTON,WA,2023,CHEVROLET,BATTERY ELECTRIC VEHICLE (BEV),0
WAUFJBFW0P,KING,WA,2023,AUDI,BATTERY ELECTRIC VEHICLE (BEV),0
WA12ABGE8P,KING,WA,2023,AUDI,BATTERY ELECTRIC VEHICLE (BEV),0
WA1L2BFZ3P,KING,WA,2023,AUDI,BATTERY ELECTRIC VEHICLE (BEV),0
1N4AZ1BV8P,GRAYS HARBOR,WA,2023,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),0
3FMTK3R71P,GRANT,WA,2023,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
W1KEG2CB0P,KING,WA,2023,MERCEDES-BENZ,BATTERY ELECTRIC VEHICLE (BEV),0
3FMTK3R70P,CLARK,WA,2023,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
JN1BF0BA9P,CHELAN,WA,2023,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),0
KMUKCDTC0P,KING,WA,2023,GENESIS,BATTERY ELECTRIC VEHICLE (BEV),0
WBY73AW06P,CLARK,WA,2023,BMW,BATTERY ELECTRIC VEHICLE (BEV),0
1FTBW3XK4P,ISLAND,WA,2023,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
1FTVW1EL4P,BENTON,WA,2023,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
3FMTK1SS5P,KING,WA,2023,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
YSMED3KA7P,CLARK,WA,2023,POLESTAR,BATTERY ELECTRIC VEHICLE (BEV),0
W1KEG2BB0P,KING,WA,2023,MERCEDES-BENZ,BATTERY ELECTRIC VEHICLE (BEV),0
1V2HMPE89P,CLARK,WA,2023,VOLKSWAGEN,BATTERY ELECTRIC VEHICLE (BEV),0
WP0BA2Y17P,KING,WA,2023,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),0
7SAXCBE63P,CLARK,WA,2023,TESLA,BATTERY ELECTRIC VEHICLE (BEV),0
KMHM34AA4P,KING,WA,2023,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),0
7FCEHEB71P,KING,WA,2023,RIVIAN,BATTERY ELECTRIC VEHICLE (BEV),0
3FMTK3SS0P,CLARK,WA,2023,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
1FT6W1EV8P,CLALLAM,WA,2023,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
WP0BA2Y10P,KING,WA,2023,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),0
5NMMCET11P,KING,WA,2023,GENESIS,BATTERY ELECTRIC VEHICLE (BEV),0
WA142BFZ7P,KING,WA,2023,AUDI,BATTERY ELECTRIC VEHICLE (BEV),0
JTJAAAAB7P,CLARK,WA,2023,LEXUS,BATTERY ELECTRIC VEHICLE (BEV),0
WB523CF00P,CLARK,WA,2023,BMW,BATTERY ELECTRIC VEHICLE (BEV),0
JTMABABA8P,BENTON,WA,2023,SUBARU,BATTERY ELECTRIC VEHICLE (BEV),0
3FMTK1S57P,KING,WA,2023,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
1FTVW1EV8P,BENTON,WA,2023,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
1V2JNPE85P,CLALLAM,WA,2023,VOLKSWAGEN,BATTERY ELECTRIC VEHICLE (BEV),0
3FMTK1R48P,KING,WA,2023,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
1V2FMPE86P,CLARK,WA,2023,VOLKSWAGEN,BATTERY ELECTRIC VEHICLE (BEV),0
5YJ3E1EC4P,BENTON,WA,2023,TESLA,BATTERY ELECTRIC VEHICLE (BEV),0
JN1AF0BA8P,CLARK,WA,2023,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),0
KMHM34AC6P,BENTON,WA,2023,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),0
WA132BFZ3P,KING,WA,2023,AUDI,BATTERY ELECTRIC VEHICLE (BEV),0
YV4ED3UM2P,CLARK,WA,2023,VOLVO,BATTERY ELECTRIC VEHICLE (BEV),0
WA1L2BFZXP,JEFFERSON,WA,2023,AUDI,BATTERY ELECTRIC VEHICLE (BEV),0
KM8KRDAF8P,CLARK,WA,2023,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),0
1V2GNPE87P,CLALLAM,WA,2023,VOLKSWAGEN,BATTERY ELECTRIC VEHICLE (BEV),0
3FMTK3RMXP,JEFFERSON,WA,2023,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
5YJ3E1EBXP,BENTON,WA,2023,TESLA,BATTERY ELECTRIC VEHICLE (BEV),0
4JGDM2EB7P,KING,WA,2023,MERCEDES-BENZ,BATTERY ELECTRIC VEHICLE (BEV),0
7SAXCDE5XP,CHELAN,WA,2023,TESLA,BATTERY ELECTRIC VEHICLE (BEV),0
KMHM54AC9P,KING,WA,2023,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),0
7SAYGDEE7P,BENTON,WA,2023,TESLA,BATTERY ELECTRIC VEHICLE (BEV),0
KM8KN4AE4P,KING,WA,2023,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),0
W1N9M1DB4P,KING,WA,2023,MERCEDES-BENZ,BATTERY ELECTRIC VEHICLE (BEV),0
1FTBW1YK6P,CLALLAM,WA,2023,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
KMHM54AC6P,COWLITZ,WA,2023,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),0
3FMTK1SSXP,DOUGLAS,WA,2023,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
W1N9M0CB2P,BENTON,WA,2023,MERCEDES-BENZ,BATTERY ELECTRIC VEHICLE (BEV),0
50EA1PFA5P,CLARK,WA,2023,LUCID,BATTERY ELECTRIC VEHICLE (BEV),0
WA1M2BFZ6P,BENTON,WA,2023,AUDI,BATTERY ELECTRIC VEHICLE (BEV),0
SADHD2S16P,KING,WA,2023,JAGUAR,BATTERY ELECTRIC VEHICLE (BEV),0
1GYKPPRLXP,FRANKLIN,WA,2023,CADILLAC,BATTERY ELECTRIC VEHICLE (BEV),0
1V2CMPE84P,JEFFERSON,WA,2023,VOLKSWAGEN,BATTERY ELECTRIC VEHICLE (BEV),0
7SAXCBE68P,ADAMS,WA,2023,TESLA,BATTERY ELECTRIC VEHICLE (BEV),0
KM8KR4AE5P,KING,WA,2023,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),0
JN1DF0CD1P,COWLITZ,WA,2023,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),0
3FMTK1S59P,CLALLAM,WA,2023,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
1FTBW1XKXP,GRAYS HARBOR,WA,2023,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
KM8KMDAF4P,CLARK,WA,2023,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),0
JN1BF0AA2P,CLARK,WA,2023,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),0
3FMTK3SS1P,CLARK,WA,2023,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
KM8K23AG4P,KING,WA,2023,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),0
KM8K33AG2P,KING,WA,2023,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),0
1V25MPE83P,CLARK,WA,2023,VOLKSWAGEN,BATTERY ELECTRIC VEHICLE (BEV),0
KMHM54AC5P,CLARK,WA,2023,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),0
1G1FW6S00P,BENTON,WA,2023,CHEVROLET,BATTERY ELECTRIC VEHICLE (BEV),0
KMHM34AC2P,BENTON,WA,2023,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),0
4JGDM2DB0P,KING,WA,2023,MERCEDES-BENZ,BATTERY ELECTRIC VEHICLE (BEV),0
1FTBW1YK9P,KING,WA,2023,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
3FMTK1SS7P,BENTON,WA,2023,FORD,BATTERY ELECTRIC VEHICLE (BEV),0
JN1BF0AA3P,CLALLAM,WA,2023,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),0
